bar_id,condition,seed,sequence_len,plddt,status,song,iconicity
bar_30,concordance,45,100,,failed,Barbie Dangerous,0.2987
bar_30,concordance,46,100,,failed,Barbie Dangerous,0.2987
bar_30,concordance,47,100,0.284008,ok,Barbie Dangerous,0.2987
bar_30,concordance,48,100,,failed,Barbie Dangerous,0.2987
bar_30,concordance,49,100,0.328425,ok,Barbie Dangerous,0.2987
bar_30,concordance,50,100,0.283688,ok,Barbie Dangerous,0.2987
bar_30,concordance,51,100,0.301195,ok,Barbie Dangerous,0.2987
bar_30,concordance,52,100,0.313564,ok,Barbie Dangerous,0.2987
bar_30,concordance,53,100,,failed,Barbie Dangerous,0.2987
bar_30,concordance,54,100,,failed,Barbie Dangerous,0.2987
bar_30,concordance,55,100,,failed,Barbie Dangerous,0.2987
bar_30,concordance,56,100,0.330109,ok,Barbie Dangerous,0.2987
bar_31,concordance,42,142,,failed,Majesty,0.2726
bar_31,concordance,43,142,0.313554,ok,Majesty,0.2726
bar_31,concordance,44,142,0.319490,ok,Majesty,0.2726
bar_31,concordance,45,142,,failed,Majesty,0.2726
bar_31,concordance,46,142,0.272275,ok,Majesty,0.2726
bar_31,concordance,47,142,0.293083,ok,Majesty,0.2726
bar_31,concordance,48,142,0.281228,ok,Majesty,0.2726
bar_31,concordance,49,142,0.294834,ok,Majesty,0.2726
bar_31,concordance,50,142,0.282658,ok,Majesty,0.2726
bar_31,concordance,51,142,0.289416,ok,Majesty,0.2726
bar_31,concordance,52,142,,failed,Majesty,0.2726
bar_31,concordance,53,142,0.294276,ok,Majesty,0.2726
bar_31,concordance,54,142,0.284331,ok,Majesty,0.2726
bar_31,concordance,55,142,,failed,Majesty,0.2726
bar_31,concordance,56,142,0.267208,ok,Majesty,0.2726
bar_32,concordance,42,94,,failed,Barbie Dangerous,0.2685
bar_32,concordance,43,94,0.369760,ok,Barbie Dangerous,0.2685
bar_32,concordance,44,94,0.368098,ok,Barbie Dangerous,0.2685
bar_32,concordance,45,94,0.318817,ok,Barbie Dangerous,0.2685
bar_32,concordance,46,94,,failed,Barbie Dangerous,0.2685
bar_32,concordance,47,94,0.344377,ok,Barbie Dangerous,0.2685
bar_32,concordance,48,94,0.382093,ok,Barbie Dangerous,0.2685
bar_32,concordance,49,94,0.443392,ok,Barbie Dangerous,0.2685
bar_32,concordance,50,94,,failed,Barbie Dangerous,0.2685
bar_32,concordance,51,94,,failed,Barbie Dangerous,0.2685
bar_32,concordance,52,94,0.376985,ok,Barbie Dangerous,0.2685
bar_32,concordance,53,94,0.357473,ok,Barbie Dangerous,0.2685
bar_32,concordance,54,94,,failed,Barbie Dangerous,0.2685
bar_32,concordance,55,94,0.296708,ok,Barbie Dangerous,0.2685
bar_32,concordance,56,94,,failed,Barbie Dangerous,0.2685
bar_33,concordance,42,124,0.259244,ok,Blessings,0.2621
bar_33,concordance,43,124,0.289168,ok,Blessings,0.2621
bar_33,concordance,44,124,,failed,Blessings,0.2621
bar_33,concordance,45,124,0.256919,ok,Blessings,0.2621
bar_33,concordance,46,124,0.275886,ok,Blessings,0.2621
bar_33,concordance,47,124,,failed,Blessings,0.2621
bar_33,concordance,48,124,,failed,Blessings,0.2621
bar_33,concordance,49,124,0.270902,ok,Blessings,0.2621
bar_33,concordance,50,124,0.268969,ok,Blessings,0.2621
bar_33,concordance,51,124,,failed,Blessings,0.2621
bar_33,concordance,52,124,0.283696,ok,Blessings,0.2621
bar_33,concordance,53,124,0.311369,ok,Blessings,0.2621
bar_33,concordance,54,124,,failed,Blessings,0.2621
bar_33,concordance,55,124,0.271870,ok,Blessings,0.2621
bar_33,concordance,56,124,0.270682,ok,Blessings,0.2621
bar_34,concordance,42,144,,failed,Roger That,0.2615
bar_34,concordance,43,144,0.304224,ok,Roger That,0.2615
bar_34,concordance,44,144,0.388686,ok,Roger That,0.2615
bar_34,concordance,45,144,0.341656,ok,Roger That,0.2615
bar_34,concordance,46,144,0.307778,ok,Roger That,0.2615
bar_34,concordance,47,144,0.380170,ok,Roger That,0.2615
bar_34,concordance,48,144,,failed,Roger That,0.2615
bar_34,concordance,49,144,,failed,Roger That,0.2615
bar_34,concordance,50,144,0.322333,ok,Roger That,0.2615
bar_34,concordance,51,144,0.319027,ok,Roger That,0.2615
bar_34,concordance,52,144,0.328386,ok,Roger That,0.2615
bar_34,concordance,53,144,0.317100,ok,Roger That,0.2615
bar_34,concordance,54,144,0.315055,ok,Roger That,0.2615
bar_34,concordance,55,144,,failed,Roger That,0.2615
bar_34,concordance,56,144,0.306856,ok,Roger That,0.2615
bar_35,concordance,42,125,,failed,Bust Down Barbiana,0.2547
bar_35,concordance,43,125,0.268805,ok,Bust Down Barbiana,0.2547
bar_35,concordance,44,125,,failed,Bust Down Barbiana,0.2547
bar_35,concordance,45,125,0.296978,ok,Bust Down Barbiana,0.2547
bar_35,concordance,46,125,0.272269,ok,Bust Down Barbiana,0.2547
bar_35,concordance,47,125,0.259634,ok,Bust Down Barbiana,0.2547
bar_35,concordance,48,125,0.265241,ok,Bust Down Barbiana,0.2547
bar_35,concordance,49,125,0.262518,ok,Bust Down Barbiana,0.2547
bar_35,concordance,50,125,0.249346,ok,Bust Down Barbiana,0.2547
bar_35,concordance,51,125,0.293099,ok,Bust Down Barbiana,0.2547
bar_35,concordance,52,125,0.256802,ok,Bust Down Barbiana,0.2547
bar_35,concordance,53,125,0.262107,ok,Bust Down Barbiana,0.2547
bar_35,concordance,54,125,0.287712,ok,Bust Down Barbiana,0.2547
bar_35,concordance,55,125,0.279622,ok,Bust Down Barbiana,0.2547
bar_35,concordance,56,125,0.269768,ok,Bust Down Barbiana,0.2547
bar_36,concordance,42,117,0.291826,ok,Runaway (Film),0.2503
bar_36,concordance,43,117,,failed,Runaway (Film),0.2503
bar_36,concordance,44,117,0.295121,ok,Runaway (Film),0.2503
bar_36,concordance,45,117,0.296453,ok,Runaway (Film),0.2503
bar_36,concordance,46,117,0.268888,ok,Runaway (Film),0.2503
bar_36,concordance,47,117,0.314196,ok,Runaway (Film),0.2503
bar_36,concordance,48,117,,failed,Runaway (Film),0.2503
bar_36,concordance,49,117,0.313633,ok,Runaway (Film),0.2503
bar_36,concordance,50,117,,failed,Runaway (Film),0.2503
bar_36,concordance,51,117,0.343326,ok,Runaway (Film),0.2503
bar_36,concordance,52,117,0.291723,ok,Runaway (Film),0.2503
bar_36,concordance,53,117,0.291984,ok,Runaway (Film),0.2503
bar_36,concordance,54,117,0.334264,ok,Runaway (Film),0.2503
bar_36,concordance,55,117,0.287276,ok,Runaway (Film),0.2503
bar_36,concordance,56,117,0.327219,ok,Runaway (Film),0.2503
bar_37,concordance,42,151,,failed,Arctic Tundra,0.2469
bar_37,concordance,43,151,0.290326,ok,Arctic Tundra,0.2469
bar_37,concordance,44,151,,failed,Arctic Tundra,0.2469
bar_37,concordance,45,151,0.305170,ok,Arctic Tundra,0.2469
bar_37,concordance,46,151,0.290886,ok,Arctic Tundra,0.2469
bar_37,concordance,47,151,0.283931,ok,Arctic Tundra,0.2469
bar_37,concordance,48,151,,failed,Arctic Tundra,0.2469
bar_37,concordance,49,151,,failed,Arctic Tundra,0.2469
bar_37,concordance,50,151,0.286282,ok,Arctic Tundra,0.2469
bar_37,concordance,51,151,0.306864,ok,Arctic Tundra,0.2469
bar_37,concordance,52,151,0.292462,ok,Arctic Tundra,0.2469
bar_37,concordance,53,151,0.297507,ok,Arctic Tundra,0.2469
bar_37,concordance,54,151,,failed,Arctic Tundra,0.2469
bar_37,concordance,55,151,0.302038,ok,Arctic Tundra,0.2469
bar_37,concordance,56,151,0.292601,ok,Arctic Tundra,0.2469
bar_38,concordance,42,141,0.291894,ok,Haterade,0.2407
bar_38,concordance,43,141,0.267374,ok,Haterade,0.2407
bar_38,concordance,44,141,0.278449,ok,Haterade,0.2407
bar_38,concordance,45,141,0.298159,ok,Haterade,0.2407
bar_38,concordance,46,141,,failed,Haterade,0.2407
bar_38,concordance,47,141,0.286744,ok,Haterade,0.2407
bar_38,concordance,48,141,,failed,Haterade,0.2407
bar_38,concordance,49,141,,failed,Haterade,0.2407
bar_38,concordance,50,141,0.293244,ok,Haterade,0.2407
bar_38,concordance,51,141,,failed,Haterade,0.2407
bar_38,concordance,52,141,0.271356,ok,Haterade,0.2407
bar_38,concordance,53,141,0.297472,ok,Haterade,0.2407
bar_38,concordance,54,141,0.287978,ok,Haterade,0.2407
bar_38,concordance,55,141,0.275468,ok,Haterade,0.2407
bar_38,concordance,56,141,0.264556,ok,Haterade,0.2407
bar_39,concordance,42,102,0.365572,ok,The Crying Game,0.2307
bar_39,concordance,43,102,0.273792,ok,The Crying Game,0.2307
bar_39,concordance,44,102,0.277755,ok,The Crying Game,0.2307
bar_39,concordance,45,102,0.265311,ok,The Crying Game,0.2307
bar_39,concordance,46,102,0.286232,ok,The Crying Game,0.2307
bar_39,concordance,47,102,0.266413,ok,The Crying Game,0.2307
bar_39,concordance,48,102,0.307769,ok,The Crying Game,0.2307
bar_39,concordance,49,102,0.281108,ok,The Crying Game,0.2307
bar_39,concordance,50,102,0.269839,ok,The Crying Game,0.2307
bar_39,concordance,51,102,0.297828,ok,The Crying Game,0.2307
bar_39,concordance,52,102,0.266662,ok,The Crying Game,0.2307
bar_39,concordance,53,102,0.256899,ok,The Crying Game,0.2307
bar_39,concordance,54,102,0.297986,ok,The Crying Game,0.2307
bar_39,concordance,55,102,0.283471,ok,The Crying Game,0.2307
bar_39,concordance,56,102,0.282685,ok,The Crying Game,0.2307
bar_40,concordance,42,130,,failed,Warning,0.2273
bar_40,concordance,43,130,,failed,Warning,0.2273
bar_40,concordance,44,130,0.280169,ok,Warning,0.2273
bar_40,concordance,45,130,,failed,Warning,0.2273
bar_40,concordance,46,130,0.268253,ok,Warning,0.2273
bar_40,concordance,47,130,0.288768,ok,Warning,0.2273
bar_40,concordance,48,130,,failed,Warning,0.2273
bar_40,concordance,49,130,0.251189,ok,Warning,0.2273
bar_40,concordance,50,130,0.265634,ok,Warning,0.2273
bar_40,concordance,51,130,,failed,Warning,0.2273
bar_40,concordance,52,130,0.254961,ok,Warning,0.2273
bar_40,concordance,53,130,0.281382,ok,Warning,0.2273
bar_40,concordance,54,130,0.263377,ok,Warning,0.2273
bar_40,concordance,55,130,0.279672,ok,Warning,0.2273
bar_40,concordance,56,130,,failed,Warning,0.2273
bar_41,concordance,42,142,,failed,Roman’s Revenge,0.2262
bar_41,concordance,43,142,0.239304,ok,Roman’s Revenge,0.2262
bar_41,concordance,44,142,0.277114,ok,Roman’s Revenge,0.2262
bar_41,concordance,45,142,0.260393,ok,Roman’s Revenge,0.2262
bar_41,concordance,46,142,,failed,Roman’s Revenge,0.2262
bar_41,concordance,47,142,,failed,Roman’s Revenge,0.2262
bar_41,concordance,48,142,0.248297,ok,Roman’s Revenge,0.2262
bar_41,concordance,49,142,,failed,Roman’s Revenge,0.2262
bar_41,concordance,50,142,0.299299,ok,Roman’s Revenge,0.2262
bar_41,concordance,51,142,0.303362,ok,Roman’s Revenge,0.2262
bar_41,concordance,52,142,0.268737,ok,Roman’s Revenge,0.2262
bar_41,concordance,53,142,,failed,Roman’s Revenge,0.2262
bar_41,concordance,54,142,0.243250,ok,Roman’s Revenge,0.2262
bar_41,concordance,55,142,0.253700,ok,Roman’s Revenge,0.2262
bar_41,concordance,56,142,0.276876,ok,Roman’s Revenge,0.2262
bar_42,concordance,42,121,,failed,Endless Fashion,0.2259
bar_42,concordance,43,121,0.289029,ok,Endless Fashion,0.2259
bar_42,concordance,44,121,,failed,Endless Fashion,0.2259
bar_42,concordance,45,121,0.306720,ok,Endless Fashion,0.2259
bar_42,concordance,46,121,0.297291,ok,Endless Fashion,0.2259
bar_42,concordance,47,121,,failed,Endless Fashion,0.2259
bar_42,concordance,48,121,0.303618,ok,Endless Fashion,0.2259
bar_42,concordance,49,121,0.298728,ok,Endless Fashion,0.2259
bar_42,concordance,50,121,,failed,Endless Fashion,0.2259
bar_42,concordance,51,121,0.299205,ok,Endless Fashion,0.2259
bar_42,concordance,52,121,0.348605,ok,Endless Fashion,0.2259
bar_42,concordance,53,121,0.319486,ok,Endless Fashion,0.2259
bar_42,concordance,54,121,0.331156,ok,Endless Fashion,0.2259
bar_42,concordance,55,121,0.308581,ok,Endless Fashion,0.2259
bar_42,concordance,56,121,0.307416,ok,Endless Fashion,0.2259
bar_43,concordance,42,139,,failed,Fallin 4 U,0.2216
bar_43,concordance,43,139,0.269477,ok,Fallin 4 U,0.2216
bar_43,concordance,44,139,0.275730,ok,Fallin 4 U,0.2216
bar_43,concordance,45,139,0.304491,ok,Fallin 4 U,0.2216
bar_43,concordance,46,139,0.295725,ok,Fallin 4 U,0.2216
bar_43,concordance,47,139,,failed,Fallin 4 U,0.2216
bar_43,concordance,48,139,0.262777,ok,Fallin 4 U,0.2216
bar_43,concordance,49,139,,failed,Fallin 4 U,0.2216
bar_43,concordance,50,139,0.253530,ok,Fallin 4 U,0.2216
bar_43,concordance,51,139,,failed,Fallin 4 U,0.2216
bar_43,concordance,52,139,,failed,Fallin 4 U,0.2216
bar_43,concordance,53,139,0.264719,ok,Fallin 4 U,0.2216
bar_43,concordance,54,139,0.336082,ok,Fallin 4 U,0.2216
bar_43,concordance,55,139,0.241998,ok,Fallin 4 U,0.2216
bar_43,concordance,56,139,0.261105,ok,Fallin 4 U,0.2216
bar_44,concordance,42,144,0.303910,ok,My Life,0.2196
bar_44,concordance,43,144,0.259458,ok,My Life,0.2196
bar_44,concordance,44,144,0.293555,ok,My Life,0.2196
bar_44,concordance,45,144,0.275301,ok,My Life,0.2196
bar_44,concordance,46,144,0.276324,ok,My Life,0.2196
bar_44,concordance,47,144,0.282746,ok,My Life,0.2196
bar_44,concordance,48,144,,failed,My Life,0.2196
bar_44,concordance,49,144,,failed,My Life,0.2196
bar_44,concordance,50,144,0.297597,ok,My Life,0.2196
bar_44,concordance,51,144,0.277943,ok,My Life,0.2196
bar_44,concordance,52,144,0.292502,ok,My Life,0.2196
bar_44,concordance,53,144,0.273919,ok,My Life,0.2196
bar_44,concordance,54,144,0.293373,ok,My Life,0.2196
bar_44,concordance,55,144,0.287064,ok,My Life,0.2196
bar_44,concordance,56,144,0.290139,ok,My Life,0.2196
bar_45,concordance,42,139,0.300702,ok,Champion,0.2193
bar_45,concordance,43,139,0.266858,ok,Champion,0.2193
bar_45,concordance,44,139,,failed,Champion,0.2193
bar_45,concordance,45,139,0.276499,ok,Champion,0.2193
bar_45,concordance,46,139,0.298880,ok,Champion,0.2193
bar_45,concordance,47,139,0.317555,ok,Champion,0.2193
bar_45,concordance,48,139,0.290613,ok,Champion,0.2193
bar_45,concordance,49,139,0.310512,ok,Champion,0.2193
bar_45,concordance,50,139,0.269943,ok,Champion,0.2193
bar_45,concordance,51,139,0.275241,ok,Champion,0.2193
bar_45,concordance,52,139,,failed,Champion,0.2193
bar_45,concordance,53,139,,failed,Champion,0.2193
bar_45,concordance,54,139,,failed,Champion,0.2193
bar_45,concordance,55,139,,failed,Champion,0.2193
bar_45,concordance,56,139,,failed,Champion,0.2193
bar_46,concordance,42,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,43,102,0.303476,ok,Barbie Goin Bad,0.2078
bar_46,concordance,44,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,45,102,0.335208,ok,Barbie Goin Bad,0.2078
bar_46,concordance,46,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,47,102,0.311232,ok,Barbie Goin Bad,0.2078
bar_46,concordance,48,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,49,102,0.305681,ok,Barbie Goin Bad,0.2078
bar_46,concordance,50,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,51,102,0.313382,ok,Barbie Goin Bad,0.2078
bar_46,concordance,52,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,53,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,54,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,55,102,,failed,Barbie Goin Bad,0.2078
bar_46,concordance,56,102,,failed,Barbie Goin Bad,0.2078
bar_47,concordance,42,93,0.406515,ok,Just The Memories,0.2052
bar_47,concordance,43,93,,failed,Just The Memories,0.2052
bar_47,concordance,44,93,0.403688,ok,Just The Memories,0.2052
bar_47,concordance,45,93,,failed,Just The Memories,0.2052
bar_47,concordance,46,93,0.391967,ok,Just The Memories,0.2052
bar_47,concordance,47,93,0.411105,ok,Just The Memories,0.2052
bar_47,concordance,48,93,0.406750,ok,Just The Memories,0.2052
bar_47,concordance,49,93,0.382138,ok,Just The Memories,0.2052
bar_47,concordance,50,93,,failed,Just The Memories,0.2052
bar_47,concordance,51,93,,failed,Just The Memories,0.2052
bar_47,concordance,52,93,0.431994,ok,Just The Memories,0.2052
bar_47,concordance,53,93,,failed,Just The Memories,0.2052
bar_47,concordance,54,93,,failed,Just The Memories,0.2052
bar_47,concordance,55,93,0.366979,ok,Just The Memories,0.2052
bar_47,concordance,56,93,0.402730,ok,Just The Memories,0.2052
bar_48,concordance,42,130,0.290975,ok,Top Of The World,0.2019
bar_48,concordance,43,130,0.302544,ok,Top Of The World,0.2019
bar_48,concordance,44,130,0.298926,ok,Top Of The World,0.2019
bar_48,concordance,45,130,0.290963,ok,Top Of The World,0.2019
bar_48,concordance,46,130,0.279896,ok,Top Of The World,0.2019
bar_48,concordance,47,130,0.290696,ok,Top Of The World,0.2019
bar_48,concordance,48,130,0.302216,ok,Top Of The World,0.2019
bar_48,concordance,49,130,0.299679,ok,Top Of The World,0.2019
bar_48,concordance,50,130,,failed,Top Of The World,0.2019
bar_48,concordance,51,130,0.288379,ok,Top Of The World,0.2019
bar_48,concordance,52,130,0.289037,ok,Top Of The World,0.2019
bar_48,concordance,53,130,0.314925,ok,Top Of The World,0.2019
bar_48,concordance,54,130,0.304787,ok,Top Of The World,0.2019
bar_48,concordance,55,130,0.286103,ok,Top Of The World,0.2019
bar_48,concordance,56,130,0.336019,ok,Top Of The World,0.2019
bar_49,concordance,42,133,0.323957,ok,Fly,0.1953
bar_49,concordance,43,133,0.289131,ok,Fly,0.1953
bar_49,concordance,44,133,0.316524,ok,Fly,0.1953
bar_49,concordance,45,133,0.310536,ok,Fly,0.1953
bar_49,concordance,46,133,,failed,Fly,0.1953
bar_49,concordance,47,133,0.311484,ok,Fly,0.1953
bar_49,concordance,48,133,0.316845,ok,Fly,0.1953
bar_49,concordance,49,133,0.276756,ok,Fly,0.1953
bar_49,concordance,50,133,0.283009,ok,Fly,0.1953
bar_49,concordance,51,133,,failed,Fly,0.1953
bar_49,concordance,52,133,0.315822,ok,Fly,0.1953
bar_49,concordance,53,133,,failed,Fly,0.1953
bar_49,concordance,54,133,0.301651,ok,Fly,0.1953
bar_49,concordance,55,133,,failed,Fly,0.1953
bar_49,concordance,56,133,,failed,Fly,0.1953
bar_50,concordance,42,144,0.259613,ok,Sweetest Girl,0.1942
bar_50,concordance,43,144,,failed,Sweetest Girl,0.1942
bar_50,concordance,44,144,0.277708,ok,Sweetest Girl,0.1942
bar_50,concordance,45,144,,failed,Sweetest Girl,0.1942
bar_50,concordance,46,144,0.272801,ok,Sweetest Girl,0.1942
bar_50,concordance,47,144,0.308071,ok,Sweetest Girl,0.1942
bar_50,concordance,48,144,,failed,Sweetest Girl,0.1942
bar_50,concordance,49,144,0.292432,ok,Sweetest Girl,0.1942
bar_50,concordance,50,144,0.291883,ok,Sweetest Girl,0.1942
bar_50,concordance,51,144,0.267840,ok,Sweetest Girl,0.1942
bar_50,concordance,52,144,0.268722,ok,Sweetest Girl,0.1942
bar_50,concordance,53,144,0.292116,ok,Sweetest Girl,0.1942
bar_50,concordance,54,144,,failed,Sweetest Girl,0.1942
bar_50,concordance,55,144,,failed,Sweetest Girl,0.1942
bar_50,concordance,56,144,,failed,Sweetest Girl,0.1942
bar_51,concordance,42,155,,failed,Ganja Burn,0.193
bar_51,concordance,43,155,0.317362,ok,Ganja Burn,0.193
bar_51,concordance,44,155,0.331238,ok,Ganja Burn,0.193
bar_51,concordance,45,155,0.286539,ok,Ganja Burn,0.193
bar_51,concordance,46,155,,failed,Ganja Burn,0.193
bar_51,concordance,47,155,0.294942,ok,Ganja Burn,0.193
bar_51,concordance,48,155,,failed,Ganja Burn,0.193
bar_51,concordance,49,155,,failed,Ganja Burn,0.193
bar_51,concordance,50,155,0.261797,ok,Ganja Burn,0.193
bar_51,concordance,51,155,0.288968,ok,Ganja Burn,0.193
bar_51,concordance,52,155,0.341264,ok,Ganja Burn,0.193
bar_51,concordance,53,155,,failed,Ganja Burn,0.193
bar_51,concordance,54,155,,failed,Ganja Burn,0.193
bar_51,concordance,55,155,0.283966,ok,Ganja Burn,0.193
bar_51,concordance,56,155,,failed,Ganja Burn,0.193
bar_52,concordance,42,104,,failed,New York Minute (Remix),0.1845
bar_52,concordance,43,104,,failed,New York Minute (Remix),0.1845
bar_52,concordance,44,104,0.272573,ok,New York Minute (Remix),0.1845
bar_52,concordance,45,104,0.272479,ok,New York Minute (Remix),0.1845
bar_52,concordance,46,104,0.323800,ok,New York Minute (Remix),0.1845
bar_52,concordance,47,104,0.373631,ok,New York Minute (Remix),0.1845
bar_52,concordance,48,104,,failed,New York Minute (Remix),0.1845
bar_52,concordance,49,104,0.303521,ok,New York Minute (Remix),0.1845
bar_52,concordance,50,104,,failed,New York Minute (Remix),0.1845
bar_52,concordance,51,104,0.369579,ok,New York Minute (Remix),0.1845
bar_52,concordance,52,104,0.341566,ok,New York Minute (Remix),0.1845
bar_52,concordance,53,104,0.363021,ok,New York Minute (Remix),0.1845
bar_52,concordance,54,104,0.313750,ok,New York Minute (Remix),0.1845
bar_52,concordance,55,104,0.301236,ok,New York Minute (Remix),0.1845
bar_52,concordance,56,104,0.332243,ok,New York Minute (Remix),0.1845
bar_53,concordance,42,132,0.349248,ok,Want Some More,0.1836
bar_53,concordance,43,132,0.282665,ok,Want Some More,0.1836
bar_53,concordance,44,132,0.299335,ok,Want Some More,0.1836
bar_53,concordance,45,132,,failed,Want Some More,0.1836
bar_53,concordance,46,132,0.346305,ok,Want Some More,0.1836
bar_53,concordance,47,132,0.260621,ok,Want Some More,0.1836
bar_53,concordance,48,132,,failed,Want Some More,0.1836
bar_53,concordance,49,132,0.273354,ok,Want Some More,0.1836
bar_53,concordance,50,132,,failed,Want Some More,0.1836
bar_53,concordance,51,132,,failed,Want Some More,0.1836
bar_53,concordance,52,132,,failed,Want Some More,0.1836
bar_53,concordance,53,132,0.277675,ok,Want Some More,0.1836
bar_53,concordance,54,132,0.265932,ok,Want Some More,0.1836
bar_53,concordance,55,132,,failed,Want Some More,0.1836
bar_53,concordance,56,132,,failed,Want Some More,0.1836
bar_54,concordance,42,120,,failed,Encore ’07,0.1797
bar_54,concordance,43,120,0.282386,ok,Encore ’07,0.1797
bar_54,concordance,44,120,0.330145,ok,Encore ’07,0.1797
bar_54,concordance,45,120,0.283621,ok,Encore ’07,0.1797
bar_54,concordance,46,120,,failed,Encore ’07,0.1797
bar_54,concordance,47,120,0.286656,ok,Encore ’07,0.1797
bar_54,concordance,48,120,0.297181,ok,Encore ’07,0.1797
bar_54,concordance,49,120,0.291729,ok,Encore ’07,0.1797
bar_54,concordance,50,120,,failed,Encore ’07,0.1797
bar_54,concordance,51,120,0.263673,ok,Encore ’07,0.1797
bar_54,concordance,52,120,,failed,Encore ’07,0.1797
bar_54,concordance,53,120,,failed,Encore ’07,0.1797
bar_54,concordance,54,120,,failed,Encore ’07,0.1797
bar_54,concordance,55,120,0.275786,ok,Encore ’07,0.1797
bar_54,concordance,56,120,0.288691,ok,Encore ’07,0.1797
bar_55,concordance,42,127,,failed,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,43,127,,failed,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,44,127,0.354831,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,45,127,0.346258,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,46,127,,failed,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,47,127,0.349277,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,48,127,,failed,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,49,127,0.332672,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,50,127,0.328536,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,51,127,0.334907,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,52,127,0.342863,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,53,127,0.323211,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,54,127,0.365677,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,55,127,0.311490,ok,Girl on Fire (Inferno Version),0.1782
bar_55,concordance,56,127,,failed,Girl on Fire (Inferno Version),0.1782
bar_56,concordance,42,88,0.298247,ok,IDOL (Remix),0.1735
bar_56,concordance,43,88,0.386413,ok,IDOL (Remix),0.1735
bar_56,concordance,44,88,,failed,IDOL (Remix),0.1735
bar_56,concordance,45,88,0.370466,ok,IDOL (Remix),0.1735
bar_56,concordance,46,88,0.300473,ok,IDOL (Remix),0.1735
bar_56,concordance,47,88,,failed,IDOL (Remix),0.1735
bar_56,concordance,48,88,,failed,IDOL (Remix),0.1735
bar_56,concordance,49,88,0.341441,ok,IDOL (Remix),0.1735
bar_56,concordance,50,88,0.298164,ok,IDOL (Remix),0.1735
bar_56,concordance,51,88,0.368423,ok,IDOL (Remix),0.1735
bar_56,concordance,52,88,0.297808,ok,IDOL (Remix),0.1735
bar_56,concordance,53,88,0.300809,ok,IDOL (Remix),0.1735
bar_56,concordance,54,88,,failed,IDOL (Remix),0.1735
bar_56,concordance,55,88,0.395487,ok,IDOL (Remix),0.1735
bar_56,concordance,56,88,0.326395,ok,IDOL (Remix),0.1735
bar_57,concordance,42,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,43,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,44,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,45,116,0.279226,ok,Gotta Go Hard,0.1713
bar_57,concordance,46,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,47,116,0.310497,ok,Gotta Go Hard,0.1713
bar_57,concordance,48,116,0.296511,ok,Gotta Go Hard,0.1713
bar_57,concordance,49,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,50,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,51,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,52,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,53,116,0.270745,ok,Gotta Go Hard,0.1713
bar_57,concordance,54,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,55,116,,failed,Gotta Go Hard,0.1713
bar_57,concordance,56,116,0.299826,ok,Gotta Go Hard,0.1713
bar_58,concordance,42,101,,failed,Can Anybody Hear Me?,0.1682
bar_58,concordance,43,101,,failed,Can Anybody Hear Me?,0.1682
bar_58,concordance,44,101,0.328488,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,45,101,0.361365,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,46,101,0.313329,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,47,101,0.314151,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,48,101,0.302831,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,49,101,0.331454,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,50,101,,failed,Can Anybody Hear Me?,0.1682
bar_58,concordance,51,101,0.365299,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,52,101,0.298090,ok,Can Anybody Hear Me?,0.1682
bar_58,concordance,53,101,0.318101,ok,Can Anybody Hear Me?,0.1682
